sample_SRR8750789	sample_SRR8750790	sample_SRR8750791	sample_SRR8750792
ENSG00000167191	399.106064	143.550913	499.055698	440.554855
ENSG00000167193	30.102271	25.439947	36.288134	26.17669
ENSG00000167194	0.462443	0.5906612	0.297654	0.414672
ENSG00000167195	0.0170268	0	1.92899e-06	0
ENSG00000167196	7.6386307512	8.7271785359	17.410308	11.142158
ENSG00000167202	5.906377	7.723627	23.400264	13.996024
ENSG00000167207	0.35025063	0.5087119	3.937291	1.1490615
ENSG00000167208	0.9199689	0.8735057	2.806738	2.043683
ENSG00000167210	0.0362926	0.20405899	0.0997669	0.22790105975
ENSG00000167216	8.46485181	8.784172	13.839492	10.345949
ENSG00000167220	50.82105622294	38.3351247	50.511752	39.389373
ENSG00000167232	26.7833833	31.656	20.58244009874	17.7514743
ENSG00000167244	8.7589674	4.416282	53.0024457	65.403348
ENSG00000167257	13.0769021	8.999741	15.200247	8.982417
ENSG00000167258	8.6552135	9.511009	13.656301	12.8909477
ENSG00000167261	2.92436	1.2520628	6.135408	3.6696821
ENSG00000167264	9.0133969	6.3858721	10.917289	8.23698
ENSG00000167272	36.184551	29.358585	45.531154	31.92544
ENSG00000167280	15.213832	13.309334	24.83644	11.269135
ENSG00000167281	61.396193	38.536392	8.401146	42.803883
ENSG00000167283	262.701095	180.3681	184.191641	168.13691
ENSG00000167286	0.606743	0.75777	1.056268	2.535059
ENSG00000167291	7.585395	6.6555817	10.8004049	10.2215507
ENSG00000167302	13.281705	9.7719275	22.486898	17.4922676
ENSG00000167306	5.10725	1.6974	1.521954	3.74584
ENSG00000167311	0.3297144	1.31271	0.552623	0.383124
ENSG00000167315	48.876188	27.338286	89.511727	46.020477
ENSG00000167323	16.7028098	23.2786467	56.8234636	36.2808836
ENSG00000167325	15.7897611	11.6115097	14.841976	17.064749
ENSG00000167332	0.135276	0.411078	0.537836	1.044575
ENSG00000167333	3.666185	3.2540989	8.407081	3.978266
ENSG00000167346	0.0879036	0.16075	0.7776294	1.078908
ENSG00000167355	0.3956808	0.781938	1.3408554	1.0104
ENSG00000167359	0	0	0	0
ENSG00000167360	0	0	0	0.109975
ENSG00000167363	233.158699	91.460786	103.7962	135.489397
ENSG00000167371	37.7402030147269	61.2418493	58.2042228	28.1460420009322
ENSG00000167377	9.7466699	10.677263	9.117216	6.67107
ENSG00000167378	14.9874636	13.605594	10.260051	10.20125
ENSG00000167380	26.440071	23.006589	18.679752	19.660407
ENSG00000167384	2.862501	3.30843623	5.216031	2.0446028
ENSG00000167390	0	0	0	0.102492
ENSG00000167393	1.9238343	0.9638259	3.3563536	1.7057076
ENSG00000167394	11.075998	7.189111	7.32731624	10.371587
ENSG00000167395	2.8017018	2.660346	6.607398	3.617635
ENSG00000167397	83.431023	49.904344	115.005771	82.149297
ENSG00000167414	62.0597	252.848	104.219	33.5785
ENSG00000167419	0.9935961	0.4820469	0.913854	1.73466740086413
ENSG00000167434	7.8212696	2.554009	1.228245	11.465626
ENSG00000167447	4.3233123	4.6979131	6.638287	4.497392
ENSG00000167460	57.0502239	56.7447750220115	92.52965313166	113.1999617919
ENSG00000167461	20.116248	13.98876	29.030946	21.455485
ENSG00000167468	1143.996929	608.859904	832.015342	674.476736
ENSG00000167470	16.859595	20.376841	34.33708	26.0795685
ENSG00000167476	2.613157	3.83023	5.004988	2.759044
ENSG00000167483	1.4922706	2.156297	5.423223	6.056391
ENSG00000167487	9.1102354	8.9631718	20.687365	10.838646
ENSG00000167491	11.9851272	10.20855844	25.231253	16.519376
ENSG00000167494	0.0620123	0	0.3075211	0
ENSG00000167508	89.950232	66.592596	51.896385	56.055447
ENSG00000167513	6.25617	2.016252	1.548557	7.551822
ENSG00000167515	136.3221806	79.425379	52.670983	81.9276213
ENSG00000167522	65.8728713002393	55.814385757405	55.8761367	47.2028440115471
ENSG00000167523	12.386401	9.282697385803	22.66023	6.6482314
ENSG00000167524	20.722726	28.233841	19.204495	14.260034
ENSG00000167525	9.557082	9.534567	16.91259	8.49508
ENSG00000167526	2014.19056	1375.085657	2680.546604	1986.909527
ENSG00000167528	4.7645992	5.3370158	9.66947	5.734735
ENSG00000167531	0	0	0	0.0315972
ENSG00000167535	31.9097764	41.592914	17.04326	12.2568546
ENSG00000167536	26.452233	20.243852	17.326481	14.543638
ENSG00000167543	22.804027	20.421909	65.87531	39.766134
ENSG00000167548	4.9144851	8.900475	11.24582856	7.544114
ENSG00000167549	23.18639137612	20.893939	6.73638834741	15.634244
ENSG00000167550	2.461095	2.013329	2.210392	4.011993
ENSG00000167552	1488.053329	593.987156	888.167277	961.1301811528
ENSG00000167553	14.867106	8.934077	50.859074	25.40967
ENSG00000167554	3.716962	4.887103	7.422071	6.098791
ENSG00000167555	9.485578	11.54052	12.7798032	7.705323
ENSG00000167562	2.868234	3.671762	6.735964	5.5603964863
ENSG00000167565	9.4489711	7.673217	13.414753	11.429557
ENSG00000167566	10.6818453	9.6308133	14.415272	11.6286202
ENSG00000167578	154.187881	78.739997	83.932611	112.506943
ENSG00000167580	0.0338314	0.00654079	0.16686	0.0533328
ENSG00000167588	27.5760199	3.920177	6.894569	34.337466
ENSG00000167595	6.92428026	10.3976467308	16.336037	14.0165915
ENSG00000167600	5.0690403	1.896388	5.47938	3.274971
ENSG00000167601	9.702734	7.094477	26.219585	13.917805
ENSG00000167604	3.2830138682	4.21419018343	16.727557	6.766575
ENSG00000167608	0.1325487108923	0.0883201825	0.581688	0.682985
ENSG00000167612	0.0193114	0.0348897	0	0.1582376
ENSG00000167613	1.267669	0.557858	18.687432371	1.827554
ENSG00000167614	157.8839461	85.656243	48.056996	38.330081
ENSG00000167615	46.1963843	56.077124	50.7682189	37.0724824
ENSG00000167617	0	0	5.970828	0.000947552
ENSG00000167618	0.262531	1.92047	0.3834994	0.443057
ENSG00000167619	39.150719	36.298339	12.36244	28.050502
ENSG00000167625	2.57559	2.012002	4.557993	3.312665
ENSG00000167632	27.1885907	13.973387	19.5542437	22.787347
ENSG00000167633	0	0	0	0.00242778
ENSG00000167634	0	0.1395825	0.3271933	0.50704350158213
ENSG00000167635	19.348427	13.248392	20.653512	21.550445
ENSG00000167637	4.2661143	5.434374	7.792529	5.971578
ENSG00000167641	1024.100842	107.67448	145.45505	814.832872
ENSG00000167642	117.382981	146.9496993	80.730683	52.816444
ENSG00000167644	2.957229	5.058271	8.98743	9.717403
ENSG00000167645	91.115888	50.064907	64.747769	76.387183
ENSG00000167646	1.58669175	10.2505845	29.656903	1.694064
ENSG00000167653	0.5620072	0	0.13074	0
ENSG00000167654	65.978871	75.6084861	15.9914339	34.5588402
ENSG00000167656	0.129144	0.0787054	0	2.5210329
ENSG00000167657	59.1833001	36.322617	58.377309	51.445742
ENSG00000167658	662.883669	475.267703	645.358554	529.803616
ENSG00000167664	4.348357	1.62714	5.024618	4.940085
ENSG00000167670	8.5312263	3.8259208	5.193059	9.065686
ENSG00000167671	221.496748	112.938982	121.873439	143.757036
ENSG00000167674	58.7902811	41.373819	55.039192	40.558086
ENSG00000167676	4.91198	2.145725	9.893368	4.33879
ENSG00000167680	32.6096968	31.8325971	16.86193	26.562313
ENSG00000167685	48.5495169	41.8838377	78.225189	49.785371
ENSG00000167693	7.4504933	6.5827897	23.4036930203561	9.5250667
ENSG00000167695	4.914849	6.3570368	7.566224	5.300262
ENSG00000167699	48.7062162	63.371096	43.918717	34.611136
ENSG00000167700	35.59793	29.339364	24.73139	27.10521
ENSG00000167701	6.6528	3.7151617	10.823306	7.078482
ENSG00000167702	41.4238756	40.96224	40.34724	27.1421688
ENSG00000167703	6.122321	6.5415734	11.19839	11.4181356
ENSG00000167705	13.1306471	7.7810439	8.567408	11.114676
ENSG00000167711	1.17694798822487	0.3747842	4.089526	1.2587973
ENSG00000167716	3.7233118	4.839469	9.268947798	7.9232728
ENSG00000167720	8.969176	10.308718	25.178155	11.856648
ENSG00000167721	11.687097	7.883155	12.5308743	12.156942
ENSG00000167723	2.3155465	2.3245335	4.374133	4.464838
ENSG00000167733	62.0070997092457	64.0812575573502	41.111431	39.0496763276494
ENSG00000167740	38.993875	35.095328	42.33071	36.019513
ENSG00000167741	0.336533	0.68566	1.052766	2.0171
ENSG00000167747	15.5495531	11.190986	10.8587733	20.1275978
ENSG00000167748	0	0	0.050247	0.0917024
ENSG00000167749	2.56223	2.277322	0.701178	1.3367128
ENSG00000167751	0.96918693966	3.9352145	12.2036069	10.1939178
ENSG00000167754	0.450744	0.616006	0.176759	0.604931
ENSG00000167755	191.61045	12.070243	57.447715	191.973043
ENSG00000167757	0.6227092	1.4113219	2.492606	3.0649524
ENSG00000167759	0.13044	0.0318376	0.1949718	0.4291574
ENSG00000167766	22.59463156907	32.956496	38.897253	24.051182
ENSG00000167767	0.0116064492	0.1487563077	0.301943969	0.400643088
ENSG00000167768	0.0377133	0	0	0.266449
ENSG00000167769	0.138075	0.380812	0.632645	1.05641
ENSG00000167770	152.8023428	98.866328	82.023912	115.120036
ENSG00000167771	5.44777	2.108649	2.378158	4.035764
ENSG00000167772	27.650235	7.189461	142.197525	61.48883
ENSG00000167774	11.1821	4.48207	9.44742	3.62252
ENSG00000167775	76.310532	62.447283	76.595456	47.710905
ENSG00000167778	125.0042439	86.508744	80.508188	72.978812
ENSG00000167779	76.736391	17.912319	76.120826	313.93072
ENSG00000167780	0	0.0413939	0.628998	0.834525
ENSG00000167785	5.426397	6.012399	16.790991	6.640345
ENSG00000167791	0	0	0.172367	0.385554
ENSG00000167792	325.1527742	150.409345	157.286557	205.968690118066
ENSG00000167797	102.950792	59.111305	214.82866	95.160311
ENSG00000167798	0.00640408	0.0938033	0.233529	0.621608
ENSG00000167799	24.157593	8.536962	10.246239	12.031169
ENSG00000167800	0.0272299	0.0166153	0.35531	0.0641735
ENSG00000167807	4.77746	3.94571	4.61582	4.10521
ENSG00000167815	812.222451	453.723652	437.811051	444.815789
ENSG00000167822	0	0.0363379	0.0192625	0.0469024
ENSG00000167825	0	0	0	0
ENSG00000167840	7.0359335	4.1869587	9.754264	5.787937
ENSG00000167842	6.967526	6.486421	11.754025	9.234306
ENSG00000167850	1.1929	0.543455	1.24639	0.674985
ENSG00000167851	5.9070457	2.993335	22.295024	9.15102
ENSG00000167858	1.601276	6.296625	34.050895	3.391454
ENSG00000167861	57.5048771	41.5815569	26.579363	45.9337872
ENSG00000167862	36.310534	20.939289	29.251104	25.993532
ENSG00000167863	464.66054	326.342917	305.14441	311.36263
ENSG00000167874	6.44843	4.048784	3.444095	4.47884
ENSG00000167880	0.90621586	1.0495747	2.005091	3.182762
ENSG00000167881	54.4071737	44.357786	59.728884	44.329846
ENSG00000167889	11.366391	10.1647772	2.4809339	9.504572
ENSG00000167895	3.9980919	2.338912	15.8449893	8.6284895
ENSG00000167900	2.814695	0.877165	2.863538	3.273776
ENSG00000167904	8.3952268	9.3396567	12.867111	10.3187963
ENSG00000167910	0.0158864	0.0484873	0.0646572	0.0873769
ENSG00000167914	0.370678	0.601155	1.395987	2.052755
ENSG00000167916	0.062815	0.107324	0.0204824	0
ENSG00000167925	21.101412	17.5173491	25.360704	21.13994
ENSG00000167930	32.5219491	17.8356255	32.883422	47.929663
ENSG00000167941	0.0910548	0.0493918	0.0988718	0.301837
ENSG00000167962	16.644128	15.400851511537	18.292444	14.50208296
ENSG00000167964	33.326263	26.567089	6.379146	15.4222194
ENSG00000167965	68.996192832	46.7522525	51.330274	49.2726710025873
ENSG00000167967	18.0414062	14.1591859	21.829996	17.2666813
ENSG00000167968	4.5523083	6.354749	8.746904	2.44978300057866
ENSG00000167969	79.631678	48.886706	64.675034	69.650822
ENSG00000167971	36.57766	41.42699	25.69255	23.14114
ENSG00000167972	29.85589049	27.7555347	19.0152856	21.3364902
ENSG00000167977	11.505023	9.3688763	17.884766	12.182361
ENSG00000167978	288.7478162	198.166605	255.35067	209.3232121
ENSG00000167981	1.11591	1.10555	1.11679	0.9513
ENSG00000167984	1.0258877	1.383028	1.959793	1.5364663
ENSG00000167985	43.569837	37.20382	45.603732009742	37.50378
ENSG00000167986	103.8618760456	87.339538243283	111.623141011194	95.1429245713959
ENSG00000167987	11.055509	10.31886	19.987147	11.558015
ENSG00000167992	3.6284074	7.440239	7.014427	5.585533
ENSG00000167994	12.556532	6.798141	27.73654	19.269002
ENSG00000167995	15.166877	4.9213712	17.5763	31.813384
ENSG00000167996	4819.091193	2600.35511	11043.35806	7714.07745
ENSG00000168000	652.5062189245	669.604466	213.92222	289.9389512
ENSG00000168002	107.2380696	48.685398	84.060324	98.995637
ENSG00000168003	122.611737	78.6892441785781	218.484294000959	129.35917836626
ENSG00000168004	3.246598	2.1425968	10.286937	5.094758
ENSG00000168005	17.661104	26.84048	28.98572	11.217305
ENSG00000168010	21.0129031	15.6023158	47.087106	19.647076
ENSG00000168014	15.2192424	23.9150839	35.5682500146	35.7882987021181
ENSG00000168016	3.238623	6.50574620002	2.606744	2.2165551
ENSG00000168026	8.3842972	17.194736	24.491985	10.433412
ENSG00000168028	593.424332	482.014055	563.561566	477.615561
ENSG00000168032	4.916132	4.945924	3.81342	3.925411
ENSG00000168036	77.415719748524	67.68593453977	194.81335211489	87.648679560173
ENSG00000168038	2.4571063	2.871055	7.253649	4.604556
ENSG00000168040	11.0714	8.31846	13.266	10.8423
ENSG00000168056	88.2539319	57.358088	221.160746	129.863802
ENSG00000168060	2.492784	3.3998658932307	7.6272634567781	4.6660623
ENSG00000168061	17.73894	10.204621	15.52946	12.13096
ENSG00000168062	1.23688	0.634761	2.1578111	1.2618947
ENSG00000168065	0.4959717	0.386699	1.2796225	1.1461601
ENSG00000168066	99.695247684011	77.1891336	183.113705009236	121.865661
ENSG00000168067	19.3417925	14.2117924	20.065747	16.342001
ENSG00000168070	0.0114688	0.1578437	0.2658126	0.627064
ENSG00000168071	17.63392	9.144421	39.45454	14.629469
ENSG00000168077	26.11142	13.006922	50.0065	46.52136
ENSG00000168078	0.1665316	0.3360722	0.164253	0.42409753
ENSG00000168079	0.4143728	0.179421	2.32549	6.8187216
ENSG00000168081	2.064535	13.716001	1.7623388	1.423466
ENSG00000168090	147.456865	100.935463	129.823535	110.657612
ENSG00000168092	50.711296	39.6051735	41.16006465	40.171503
ENSG00000168096	30.28644785	31.6653259	28.8877453	20.9138436
ENSG00000168101	48.402718	36.954559	63.40359	43.836
ENSG00000168116	2.98524	4.322982	3.313969	1.930215
ENSG00000168118	38.239368	38.340831	76.97963	41.143846
ENSG00000168122	0	0.0530543	0.0136915	0.0128142
ENSG00000168124	0.223744	0.170587	0	0.396451
ENSG00000168126	0	0	0.0460592	0
ENSG00000168129	0	0	0	0
ENSG00000168131	0	0	0.0676819	0.0325447
ENSG00000168135	24.5576	4.90514	6.66052	21.8788
ENSG00000168137	18.278531103439	25.1168421318	35.0460021799	20.6040639
ENSG00000168140	6.16724	3.27282	3.66181	10.9702
ENSG00000168143	0.0727077	0.219147	0.37322	0.3361
ENSG00000168148	0	0.305701	0	0
ENSG00000168152	2.5478782	2.3387424	7.629092	3.9731455
ENSG00000168158	0.258919	0.189566	0.140977	0.135685
ENSG00000168159	90.0434	58.0533	48.7406	53.8096
ENSG00000168172	9.9031407	11.420596	10.147765	10.374686
ENSG00000168175	15.62404	17.091142	32.08028	18.54517
ENSG00000168209	116.79701	44.417909	349.524671	135.0924
ENSG00000168214	60.9462662015598	28.3932429	42.5101405	51.5422777703959
ENSG00000168216	69.159227	60.7122777	137.02718721	77.910963
ENSG00000168228	2.64931795	2.935101	6.782101	4.5252441
ENSG00000168229	0.1714688	0.651881	1.23698	0.330442
ENSG00000168234	2.4138842	4.2877757	5.900222	5.1148524
ENSG00000168237	4.956244	4.789322	2.3288078240279	4.606913020169
ENSG00000168243	28.5977	34.23517	14.99441	18.800014
ENSG00000168246	5.29518	5.12912	10.9678	6.97041
ENSG00000168255	32.9860513	32.965235	27.393773	40.380009
ENSG00000168256	8.747084	9.6412084	15.7227131	16.4217783
ENSG00000168259	97.7300308	93.9707065	87.18007117467	69.26459
ENSG00000168263	0.0428524	0.196125	0.122174	0.0336471
ENSG00000168264	32.40433	27.85626	94.481	47.19094
ENSG00000168267	0.5424892	0.276882	0.455906	1.283411
ENSG00000168268	17.2484559	25.41242824	98.411277	27.2116089
ENSG00000168269	0.1638012	0.0142792	0.0162859	0.298315
ENSG00000168273	40.17267	29.824415	56.15266	35.64498
ENSG00000168275	41.10076	32.51338	48.546282	21.747448
ENSG00000168280	104.926565805863	94.2714337682019	68.1897223211178	79.8270330874552
ENSG00000168282	5.62149	6.88217	9.86071	5.21146
ENSG00000168283	16.4856535	22.746601	66.69393	20.553825
ENSG00000168286	15.289	15.5486	31.1357	15.4566
ENSG00000168288	29.250021	31.786076	47.941691	37.436046
ENSG00000168291	54.2227938	46.0777581058044	42.731542	53.5862983823
ENSG00000168297	55.002441006393	18.54707831	31.753119	54.3916460226699
ENSG00000168298	0.280345	0.598354	1.78703	0.994681
ENSG00000168300	15.4014143	15.770297	27.035331	16.127425
ENSG00000168301	13.115833	13.343519	20.365621	10.791358
ENSG00000168303	3.90006	3.84322	7.37484	4.86712
ENSG00000168306	6.1830896	3.7680893	12.60118621	7.405437
ENSG00000168309	412.4323185	294.79252	1345.3856877	510.524379
ENSG00000168310	12.7266339	11.7851588	29.190761	18.7368511
ENSG00000168314	513.345259	200.9772855	121.771744	655.86059
ENSG00000168329	14.751239	3.15048	13.524814	6.839626
ENSG00000168333	0.9861526	0.0477272	1.049159	2.2957923
ENSG00000168334	0.0975011	0.1406402	0	0.1113194
ENSG00000168348	4.12439	6.06599	0.437163	2.81519
ENSG00000168350	5.351834	2.588653	5.58528	2.443689
ENSG00000168356	0.7415783	1.0589099	0.848551189	1.4500538
ENSG00000168374	62.5185094	76.979003	103.860157	66.312296
ENSG00000168385	133.464598	92.9699033	224.594405	180.235312
ENSG00000168386	1.5604558	2.1210857	6.4864898	8.337951
ENSG00000168389	15.586693	11.983719	17.613554	17.843151
ENSG00000168393	31.659511	18.944585	35.59629	29.331378
ENSG00000168394	15.6427592	10.6170422	21.329789	11.960761
ENSG00000168395	29.40993	29.0153541	39.327025	24.966643
ENSG00000168397	57.584591	42.90773	64.440379	46.790229
ENSG00000168398	0.32013639	0.2273936	0.3261996	0.5375441
ENSG00000168404	2.9728896	4.001163489	7.396067	7.469296
ENSG00000168405	4.86538087221	5.511267634	11.9736318	13.547194
ENSG00000168411	4.0978076	3.4243054	8.70342773	9.0926114
ENSG00000168412	0.0577781	0.0234998	0.125938	0.0302886
ENSG00000168418	0.371944	0.570346	0.551937	0.9817077
ENSG00000168421	1.6718864	2.5228396	8.539172	5.905039560219
ENSG00000168427	0.458234	0.360595	0.437451	1.12627
ENSG00000168434	22.723346	26.02672	31.690378	22.797789
ENSG00000168438	9.647234	11.507858	15.1870150003388	17.509328
ENSG00000168439	113.1668856	117.01450943074	309.449806	78.024562
ENSG00000168447	0.0929801	0.5415942	0.6717004	1.6903536
ENSG00000168453	15.1723088	6.597875	6.912886	30.4965617
ENSG00000168454	0.14579001012	0.1686288	0.408116	1.0724044
ENSG00000168461	61.818486	44.79431877	82.318757	76.067732
ENSG00000168476	9.457691	5.3461411	21.590079	19.35075
ENSG00000168477	0.64741060759301	2.475077596	5.1354364	7.28317670673724
ENSG00000168481	121.2332297	28.020213	23.432188	115.397876
ENSG00000168484	21.257321	4.1916269	2.9013721	21.57115
ENSG00000168487	4.5885994	3.6700609	10.7707475	12.2883584
ENSG00000168488	49.4382479	56.5708131526	66.736784	37.383297
ENSG00000168490	126.8150806	76.704655	35.020534	63.242661
ENSG00000168491	4.321007	4.6504998762	6.811741	3.4927280126046
ENSG00000168495	7.627945	6.506707	12.435281	6.252085
ENSG00000168496	15.328288	8.606949	4.69203	13.072671
ENSG00000168497	4.76301	4.06683	7.05831	9.38243
ENSG00000168502	3.0596081232	7.1112553277	3.87234579	4.3299925436802
ENSG00000168505	0.884539	1.377185	7.603454	0.798773
ENSG00000168509	0.05499761	0.047382	0	0.139859
ENSG00000168515	0.153042	0	0	0
ENSG00000168517	19.81272	11.82715	15.187117	11.817536
ENSG00000168522	66.6260501	39.226388	98.843805	90.06204
ENSG00000168528	2.0903459	0.690182	5.312609	6.786645
ENSG00000168530	0.041877	0.0299454	0.1494777	0.325371
ENSG00000168538	11.008833	13.027522	12.027982	12.22542
ENSG00000168539	0.911862	1.2396097	0.7556428	0.981576
ENSG00000168542	0.816779	0.309886	4.166133	8.826959
ENSG00000168546	9.4352669	7.232731	1.773494	7.637005
ENSG00000168556	6.69676	7.97096	15.48341	6.20597
ENSG00000168564	6.6702198	8.705708	15.734458	6.6275293
ENSG00000168566	4.038993	4.3617022	10.259925	3.443672
ENSG00000168569	23.16211	18.18326	23.27907	19.7993
ENSG00000168575	44.2191508	30.512495	60.023465	59.715274
ENSG00000168582	0	0.233835	0.633853	0.832924
ENSG00000168589	11.2634	15.881224	73.12357	11.759606
ENSG00000168591	29.068053	24.46074834	30.256566	26.610701328517
ENSG00000168594	0.4087915	1.54122	2.1886181	1.98674938
ENSG00000168610	33.1971780649551	32.4049268233388	76.9456514531434	48.9268737914495
ENSG00000168612	4.5007	4.20938	7.19032	4.23896
ENSG00000168615	5.27925414065	4.55423093948	24.1571651903362	13.57106005888
ENSG00000168619	0.096947	0.28414655	0.7061054	0.6526567
ENSG00000168621	0.310952964	0.510796478	0.99457418	1.42387071
ENSG00000168630	0	0	0	0
ENSG00000168631	0	0.0337872	0.0467622	0.0848081
