sample_ERR1709728	sample_ERR1709727	sample_ERR1709726	sample_ERR1709725
ENSMUSG00000053469	0.2704804	0.0675029	0.1129859	0.0517317
ENSMUSG00000053470	51.80104	42.9909399213388	51.81273	62.6277512
ENSMUSG00000053472	0	0.728686	0	0
ENSMUSG00000053475	26.5761	27.1039	32.5122	20.6111
ENSMUSG00000053477	95.748556578	86.749078388465	118.36359	90.0302311761
ENSMUSG00000053483	20.89472	23.88761	26.044000324	30.031212
ENSMUSG00000053490	0	0	0.025379	0
ENSMUSG00000053508	0	0	0	0
ENSMUSG00000053510	116.79443	106.970030003166	119.756722	130.119700015238
ENSMUSG00000053519	45.70798013	49.283158	35.430794	48.098939
ENSMUSG00000053522	0.22966	0	0.0996174	0.893278
ENSMUSG00000053536	61.6773	61.9376	59.5831	64.2195
ENSMUSG00000053541	0.0230611	0.115282	0.130039	0.129
ENSMUSG00000053550	16.160788	13.15834	11.85678	19.31681629
ENSMUSG00000053552	8.257857016	7.72970815036	7.02245500480683	7.846
ENSMUSG00000053553	9.525552	8.790671	7.20339	9.636674
ENSMUSG00000053559	1.540868	2.012824	1.668981	1.43657
ENSMUSG00000053560	3.48358	3.10028	3.25102	3.14935
ENSMUSG00000053565	194.44954	193.565315	183.32316	166.56642724
ENSMUSG00000053574	6.17658	7.04004	5.08262	6.93025
ENSMUSG00000053580	62.381538	68.086403	75.133958	78.250243
ENSMUSG00000053581	36.08672	37.887205	39.409402	39.24892
ENSMUSG00000053593	0.53788	0.3596352	0.4794761	0
ENSMUSG00000053600	6.0118	6.23059	6.088132	7.64958
ENSMUSG00000053604	18.21037	21.30343	21.0226	26.17225
ENSMUSG00000053617	7.44757	8.768004	10.708856	10.501216
ENSMUSG00000053624	0	0	0	0
ENSMUSG00000053626	1.507209	2.0245864	3.930289	2.84184
ENSMUSG00000053641	44.651674	49.373101	49.431387	53.571437
ENSMUSG00000053644	78.66661	72.96232	66.537793	73.629909
ENSMUSG00000053646	32.62874	27.476459	31.681215	33.83093
ENSMUSG00000053647	3.95362	3.20009	2.75664	2.47355
ENSMUSG00000053654	0.156207	0	0.0677564	0
ENSMUSG00000053675	0.523981	0.491058	0.3819568	0.366027
ENSMUSG00000053678	0	0	0	0
ENSMUSG00000053684	2.525705	2.492817	2.332326	3.522802
ENSMUSG00000053687	0.275679	0.418911	0.400551	0.711203
ENSMUSG00000053693	18.364286	20.49753288668	21.979685	23.56714
ENSMUSG00000053695	0	0	0.257903	0.554327
ENSMUSG00000053702	99.74868	94.36195	95.88294	95.00082
ENSMUSG00000053706	0	0	0	0
ENSMUSG00000053716	20.227252807	19.37918	22.595133	20.96664
ENSMUSG00000053719	0	0	0.101398	0
ENSMUSG00000053720	0	0	0	0
ENSMUSG00000053729	0	0	0	0
ENSMUSG00000053730	8.50233	7.017214	5.714703798	5.946003
ENSMUSG00000053740	0	0	0	0
ENSMUSG00000053742	0	0	0	0
ENSMUSG00000053746	5.849276	5.410939	5.711856	4.966738
ENSMUSG00000053747	1.152209	0.956234	1.110628	0.998691
ENSMUSG00000053754	100.259737	80.70198	89.337257	113.94468
ENSMUSG00000053765	0.108926	0	0.0472479	0
ENSMUSG00000053768	83.51895	86.708687	95.33895	85.453718
ENSMUSG00000053769	21.1057	20.274	17.9685	19.0048
ENSMUSG00000053773	0.115182	0	0.0499612	0.322155
ENSMUSG00000053774	42.75971	44.58476	41.57145	47.10203
ENSMUSG00000053783	2.74502	2.85881	2.22261	2.55921
ENSMUSG00000053790	0	0	0	0
ENSMUSG00000053797	0	0	0	0
ENSMUSG00000053799	24.610946	24.83712	26.162311	29.374148
ENSMUSG00000053801	17.247247	16.20546	13.928306	14.5718
ENSMUSG00000053815	1.64414	1.24934	2.10328	1.45189
ENSMUSG00000053819	129.630437922	126.712248274	133.567839419486	144.18819942078
ENSMUSG00000053820	0	0	0	0
ENSMUSG00000053825	50.0028	49.07966	47.55383	56.11261
ENSMUSG00000053830	0	0	0	0
ENSMUSG00000053835	10.37125	8.5177	9.3702	8.91426
ENSMUSG00000053838	69.67238	72.96164	72.1122	74.89566
ENSMUSG00000053841	27.38988170454	33.49156444	26.6150009	30.2014
ENSMUSG00000053846	0.4349429	0.815599	0.336155	0.494355
ENSMUSG00000053852	1.73904	1.50344	2.26878	3.30892
ENSMUSG00000053856	0	0	0	0
ENSMUSG00000053861	10.896	7.30598	6.91815	8.17277
ENSMUSG00000053862	0	0.308189	0.320899	0
ENSMUSG00000053863	0	0	0	0
ENSMUSG00000053868	0	0	0	0
ENSMUSG00000053870	32.91754	35.091763	37.021577	29.19808
ENSMUSG00000053873	0	1.31465	0.912579	0.653821
ENSMUSG00000053877	37.564567	34.940054	37.672960056417	45.1775630042451
ENSMUSG00000053886	5.557028	5.440657	5.523779	5.4267
ENSMUSG00000053896	0	0	0	0
ENSMUSG00000053897	7.472173	6.270347	7.080047	6.077107
ENSMUSG00000053898	65.257185	60.247101	65.641123	59.92532
ENSMUSG00000053907	183.32162	187.59728	181.83849	197.686755
ENSMUSG00000053909	0	0	0	0
ENSMUSG00000053914	1.56454	2.57978	2.33338	2.74348
ENSMUSG00000053916	25.11	27.65728	22.7919	27.9406
ENSMUSG00000053929	105.88612	101.88662	99.531318	101.48906
ENSMUSG00000053930	9.079527	7.857545	12.21626	9.71149
ENSMUSG00000053931	69.774714	71.742589	79.575583	73.0746190272421
ENSMUSG00000053950	14.2681	12.8953	12.8427	13.5021
ENSMUSG00000053961	0	0	0	0.4237
ENSMUSG00000053963	18.734505	21.469433	30.832836	33.0505560758
ENSMUSG00000053964	2.220851	2.14343400080184	3.123408	2.819606
ENSMUSG00000053965	8.104731	7.9469	12.17077	6.186176
ENSMUSG00000053977	1.7260535	1.29326	2.0633832	1.9848141
ENSMUSG00000053985	14.11258	13.8959	12.66033	14.25372
ENSMUSG00000054000	6.84296	5.82418	4.91289	5.49979
ENSMUSG00000054003	0.421365	1.627313	0.29150241	0.989285
ENSMUSG00000054005	0.13763	0.0897763	0.0950902	0.310269
ENSMUSG00000054008	36.395437	42.46687	42.50956	41.37014
ENSMUSG00000054013	163.7728	174.2304	134.5945	167.5491
ENSMUSG00000054021	106.965525004814	106.2710014	105.839744	99.7384187
ENSMUSG00000054027	26.64697	20.6142	24.78746	22.8784
ENSMUSG00000054031	0	0	0	0
ENSMUSG00000054033	0.0592934	0	0.0321132	0
ENSMUSG00000054034	66.2004	70.03926	65.37499	68.10629
ENSMUSG00000054036	1.75143	1.71256	1.8087	1.53488
ENSMUSG00000054046	0.0879691	0.274847	0.15263	0
ENSMUSG00000054051	24.55315	20.53922	20.99649	24.36486
ENSMUSG00000054052	0	0.108455	0	0.160363
ENSMUSG00000054054	0	0	0	0
ENSMUSG00000054057	5.82459	5.51022	5.64638	5.175141
ENSMUSG00000054065	0.113444	0.2126649	0.3758294	0.105765
ENSMUSG00000054072	8.460088	8.119693	5.836083	4.07011
ENSMUSG00000054074	10.785004	10.492057	8.687169	9.300496
ENSMUSG00000054079	27.27238	24.78274	23.71777	25.37493
ENSMUSG00000054083	0.241285	0.558003	1.131084	0.925794
ENSMUSG00000054087	0.286766	0.405251	0.355719	0.13849
ENSMUSG00000054091	77.553	81.6833	79.0864	75.6079
ENSMUSG00000054099	21.50057	19.671963	21.622782	21.72349
ENSMUSG00000054102	0.0557758	0.0348527	0	0.104001
ENSMUSG00000054106	56.9014	46.9216	3.64762	1.1512
ENSMUSG00000054115	4.834655	5.250751	6.049801	6.588163
ENSMUSG00000054116	0	0	0	0
ENSMUSG00000054117	0	0	0	0
ENSMUSG00000054128	0.253567	0.26438	0.260612	0.079023
ENSMUSG00000054134	0.21662063051	0.26388	0.174499464618	0.3680963041382
ENSMUSG00000054136	0	0	0	0
ENSMUSG00000054141	0.220916	0.62506	0.522429	0.475765
ENSMUSG00000054142	11.561068331744	12.039267956639	11.381948623	12.585022906253
ENSMUSG00000054146	0.764884	1.115228	0.331777	0.713108
ENSMUSG00000054150	2.192268	2.198829	3.77442	2.066891
ENSMUSG00000054156	0	0	0	0
ENSMUSG00000054160	4.53317	5.40038	3.25043	2.93255
ENSMUSG00000054161	0.321311	0.2811924	0.162034	0.2495453
ENSMUSG00000054162	140.18745	135.62652	143.78845	175.30617
ENSMUSG00000054169	0	0.333918	0.501148	0.738908
ENSMUSG00000054191	0.31533337	0.328404	0.22797067	0.19598646
ENSMUSG00000054196	17.8766	17.210802	22.93345	18.628527
ENSMUSG00000054199	46.70726	41.94849	42.6874600000984	48.6994
ENSMUSG00000054200	0	0.0721949	0.100229	0.107715
ENSMUSG00000054203	0.142136	0.0296056	0.041102	0.220858
ENSMUSG00000054204	0.49061	0.670352	0.461789	0.865684
ENSMUSG00000054206	2.816798	2.69017	3.187164	4.103652
ENSMUSG00000054215	0	0	0	0
ENSMUSG00000054226	138.388887	140.86105	154.33124	145.031432
ENSMUSG00000054236	0.324483	0.460729	0.456459	0.41305
ENSMUSG00000054237	36.21694	35.31832	34.55028	35.7489
ENSMUSG00000054252	97.88899	100.593328001129	87.785357	94.46136
ENSMUSG00000054256	14.315737	13.631895	19.9208	16.98705
ENSMUSG00000054263	30.133076	29.630718	34.10013	26.624487
ENSMUSG00000054266	0	0	0	0
ENSMUSG00000054272	0	0	0	0
ENSMUSG00000054277	27.1745	25.025691	26.759994	27.320525
ENSMUSG00000054280	23.56943	21.462068	26.122324	31.66845
ENSMUSG00000054293	0.83705860216175	0.799794	0.942914559685	1.021563
ENSMUSG00000054302	45.4084	46.7558	46.22424	47.918
ENSMUSG00000054304	3.68219	3.15706	3.08738	4.17666
ENSMUSG00000054309	64.378086	62.285878	58.034175	68.450401
ENSMUSG00000054310	0	0	0	0
ENSMUSG00000054312	171.41864	173.47034	166.52324	155.8274
ENSMUSG00000054320	2.4226801357	2.79879	1.975181	2.086261
ENSMUSG00000054321	3.79429	3.17371	4.09509	3.39818000053199
ENSMUSG00000054325	0	0	0	0
ENSMUSG00000054342	1.3317198	0.4259521	0.3737045	0.7552772
ENSMUSG00000054360	1.10415	1.0185	0.661388	0.833331
ENSMUSG00000054362	0.5353279	0.191832	0.266324	0.4990916
ENSMUSG00000054364	160.055	160.924	162.746	152.15
ENSMUSG00000054379	5.80175	4.35999	5.14152	4.47253
ENSMUSG00000054381	6.516830615052	7.936162	5.492384	6.082181
ENSMUSG00000054383	8.51977	9.20612	5.33343	7.80797
ENSMUSG00000054385	3.067943795	4.5859450010984	5.856907	4.69752500375763
ENSMUSG00000054387	102.124588	108.7388141	107.912584	111.57762
ENSMUSG00000054400	11.6666	13.333219	16.248272	9.67096
ENSMUSG00000054404	7.251476	5.778813	6.479714	5.432001
ENSMUSG00000054405	108.76904	118.131417075	132.667207	132.083961
ENSMUSG00000054406	0.1583445	0	0	0
ENSMUSG00000054408	42.7111	39.196	39.7465	47.5674
ENSMUSG00000054409	10.2283	10.5053	8.52744	9.83554
ENSMUSG00000054414	16.446453	21.54749	16.98028	23.481454
ENSMUSG00000054417	0	0	0	0
ENSMUSG00000054422	0	0	0.143721	0.617818
ENSMUSG00000054423	173.81678	173.96183	193.651486	175.048179
ENSMUSG00000054428	453.9909275	507.86631	492.26566	440.099540144
ENSMUSG00000054431	0	0	0.0362496	0
ENSMUSG00000054434	9.379873	11.486549	11.118662	13.4331030100297
ENSMUSG00000054435	1.41454240698474	0.8214538	0.92343985	0.207463
ENSMUSG00000054446	31.8289	32.9372	2.77002	0.909204
ENSMUSG00000054452	351.32688	381.41255	406.1879774	347.60727
ENSMUSG00000054453	8.81249	10.12149	7.251128	13.884379058
ENSMUSG00000054455	114.5376	113.0745	115.0177	122.4451
ENSMUSG00000054459	191.7505	193.49447	284.6717	214.41
ENSMUSG00000054469	21.51205	21.708797	19.92206	23.831162
ENSMUSG00000054474	9.32169	7.43949	6.71013	6.487496
ENSMUSG00000054477	28.65224	28.342267	36.21972	32.867792
ENSMUSG00000054484	31.97341794727	33.11819	31.91693	30.48723
ENSMUSG00000054497	0	0	0	0
ENSMUSG00000054498	0.370713	0.411819	0.4824025	0.345619
ENSMUSG00000054499	14.79646	16.57446	14.143194	14.084
ENSMUSG00000054509	2.919023	2.781987	2.797732	2.6043444
ENSMUSG00000054517	6.00153089514	6.14605	7.68439	6.321472
ENSMUSG00000054519	9.58048	10.0155	10.4383	9.14363
ENSMUSG00000054520	3.562737	5.4047299	3.983593	4.28219400975651
ENSMUSG00000054523	1.96287	1.580649	1.5616333	1.526509
ENSMUSG00000054526	0.0593655	0.183384	0.101824	0.110475
ENSMUSG00000054537	0	0	0	0
ENSMUSG00000054545	1.279588	1.153544	1.408547	1.5023170555204
ENSMUSG00000054555	6.652216	5.826772	7.517548	7.291627
ENSMUSG00000054568	4.87388	5.81484	7.25439	5.38126
ENSMUSG00000054580	3.397234	3.6260641	3.424162	3.6017199
ENSMUSG00000054582	0.6568874	0.57014	1.20275	2.0716194
ENSMUSG00000054594	1.840265	1.57569000280634	1.65952	1.21599
ENSMUSG00000054598	2.438667	1.955072	3.380716	3.166382
ENSMUSG00000054604	54.87093	51.20642	50.05086	51.97195
ENSMUSG00000054611	87.89388	93.53389	81.45467	95.40185
ENSMUSG00000054612	1.29346	1.38427	0.911994	0.804138
ENSMUSG00000054619	38.920121	40.99800622	49.256154	40.539636
ENSMUSG00000054626	4.35985	3.66236	5.85442	4.21296
ENSMUSG00000054630	0.0855186	0	0	0
ENSMUSG00000054640	174.237859	175.58625	187.78255	167.42602386
ENSMUSG00000054641	0.03439129	0.04298019	0.0596717	0.0717366
ENSMUSG00000054648	51.799696	54.1777025	49.00014608942	52.114454
ENSMUSG00000054659	7.166998	8.132722	7.276483	8.559675
ENSMUSG00000054662	0.19435	0.121444	0.0223457	0
ENSMUSG00000054666	16.9689	16.4905	18.2734	18.2842
ENSMUSG00000054667	31.2267	29.8608	15.8621	29.7695
ENSMUSG00000054672	0	0.1463787	0.12493	0.118151
ENSMUSG00000054675	11.5119	12.859431	13.753358	14.343732
ENSMUSG00000054676	28.57189	24.3668547	22.834852	23.161398
ENSMUSG00000054679	31.9871	33.8854	28.002	33.454
ENSMUSG00000054690	6.449845	9.359106	11.753768	5.816762
ENSMUSG00000054693	47.6994790844	51.5019	45.154051	49.97552
ENSMUSG00000054702	73.3944	68.397	75.316207	67.532255
ENSMUSG00000054708	62.192204	56.833654	59.951373	61.20985
ENSMUSG00000054715	2.888603	5.261823	5.357047	5.48444
ENSMUSG00000054716	47.06565	43.46023	47.36909	48.96
ENSMUSG00000054717	4.56871	3.61709	4.69209	3.672921
ENSMUSG00000054720	7.27414	8.34036	6.733103	11.28081
ENSMUSG00000054723	12.04055	12.649307	15.5187500061514	13.30364
ENSMUSG00000054727	0.133713	0	0	0
ENSMUSG00000054728	54.382477	57.371274	65.839634	109.9157
ENSMUSG00000054733	18.70327	16.722608	23.66201	17.353104
ENSMUSG00000054737	14.96576	16.265187	16.4739	18.185805
ENSMUSG00000054745	0	0	0	0
ENSMUSG00000054746	0.0287294	0.01795222	0.01246168	0.0267848
ENSMUSG00000054752	50.62232	47.48916	48.63069	49.70629
ENSMUSG00000054753	0.342293	0.268617	0.775935	0.454915
ENSMUSG00000054757	0.246602	0.0770474	0.213932	0.459819
ENSMUSG00000054759	0.359015	0	0.118182	0.102219
ENSMUSG00000054763	2.5956	2.99483	4.119261	2.6326
ENSMUSG00000054764	0.407386	0.509128	0.567989	0.474762
ENSMUSG00000054766	279.97752	274.020181	251.158209	280.51931
ENSMUSG00000054770	35.3593055	30.94942	34.74241013914	37.09056
ENSMUSG00000054792	10.775384568	9.9028944	11.877097	12.831988
ENSMUSG00000054793	211.52	197.842	174.29364	172.211
ENSMUSG00000054808	30.2011947	32.659262	34.18873	36.053271
ENSMUSG00000054814	58.608947	57.0342290009805	56.414403	66.4414
ENSMUSG00000054823	42.92578	42.14608	40.029675	41.994882
ENSMUSG00000054827	0	0	0.04226	0
ENSMUSG00000054836	19.21333	19.929378	15.539979	17.842492
ENSMUSG00000054843	33.6705	32.0668	38.9666	34.9801
ENSMUSG00000054850	27.5722	27.9324	22.2298	23.9294
ENSMUSG00000054855	38.13048	40.30152	34.315817	33.778183
ENSMUSG00000054863	83.8628	82.2174	75.9052	80.3936
ENSMUSG00000054871	42.806	43.1819	25.5658	50.429
ENSMUSG00000054874	21.0677320080526	20.506431	19.884963	24.468908015695
ENSMUSG00000054885	7.776811	7.82322	12.3215	11.60161
ENSMUSG00000054889	0.6916193	0.432174	0.5024423	0.354564
ENSMUSG00000054890	0.7888	0.624003	0.837849	0.587543
ENSMUSG00000054892	1.130137	1.136392	1.203645	1.262815
ENSMUSG00000054893	15.903501	16.639683	16.02578	19.107342
ENSMUSG00000054894	32.92377	36.824633	29.45817	29.31929
ENSMUSG00000054901	15.179603	13.13250009735	12.766593	17.713661
ENSMUSG00000054905	0	0	0	0
ENSMUSG00000054920	43.9865	45.22808	40.529181	42.475572
ENSMUSG00000054931	5.82046	6.47716	5.774557	6.104943
ENSMUSG00000054932	0.223186	0.1598601	0	0.0714077
ENSMUSG00000054934	25.14837	22.235322	17.735096	29.447298
ENSMUSG00000054938	0.563127	0.674884	0.59946387	0.96684
ENSMUSG00000054939	3.85229	3.47376	3.51461	3.76148
ENSMUSG00000054940	0.41145	0.856436	1.39552	1.3632
ENSMUSG00000054942	81.578714	80.643273	78.498461	89.446655
ENSMUSG00000054951	1.102839	0.68445	0.886884	0.81696
ENSMUSG00000054957	0	0.969049	0.672674	0.481941
ENSMUSG00000054958	9.93008	9.30754	8.03248	8.63237
ENSMUSG00000054966	2.832322	1.708104	2.6348321	1.118911
ENSMUSG00000054967	5.849849	5.638396	4.099404	4.844002
ENSMUSG00000054976	13.887411	12.54474	13.811969	16.212504
ENSMUSG00000054978	0.314482	0.131007	0.204615	0.0977315
ENSMUSG00000054986	1.78549	2.64259	1.543691	2.17971
ENSMUSG00000054988	0.675903	0.368008	0.701264	0.343746
ENSMUSG00000054994	0	1.14203e-05	0	0
ENSMUSG00000054999	0.565989	0.903825	0.845623	0.469046
ENSMUSG00000055003	20.698188	20.5765	21.671815	24.638784
ENSMUSG00000055010	0	0	0.29749	0.426276
ENSMUSG00000055013	60.66224	74.33069	62.48379	67.65057
ENSMUSG00000055022	271.4057	259.7068	270.2487	280.3266
ENSMUSG00000055024	35.821743	32.75061	33.100799	47.474228
ENSMUSG00000055026	32.49892	30.08858	22.04866	30.63389
ENSMUSG00000055027	5.94393	5.71415	6.225065	2.63538
ENSMUSG00000055030	0	0	0	0
ENSMUSG00000055033	5.22693	5.14048	4.79258	4.32911
ENSMUSG00000055041	24.85606	27.60528	25.5006	25.301344
ENSMUSG00000055044	5.677847	4.770782	8.893807	5.673728
ENSMUSG00000055053	9.620999	9.96192204327	14.809509	10.34859
ENSMUSG00000055065	246.3303	241.5132	254.5516	261.4323
ENSMUSG00000055067	36.768704	32.846625	29.685784	39.52074
ENSMUSG00000055069	2.09509	1.73464	1.56762	2.09976
ENSMUSG00000055078	36.14458	34.92842	32.156085	32.21935
ENSMUSG00000055088	3.37731	3.07048	3.14034	2.92796
ENSMUSG00000055093	0	0	24.4354	0
ENSMUSG00000055095	0	0	0	0
ENSMUSG00000055102	0.511906	0.5994059	0.340431	0.272717
ENSMUSG00000055108	4.07755	3.68767	3.64992	3.16741
ENSMUSG00000055109	5.193763	5.864444	5.82069	7.377034
ENSMUSG00000055114	0.354781	0.665079	0.718153	0.661532
ENSMUSG00000055116	22.117937	22.733218	15.90143	19.393136
ENSMUSG00000055128	40.55946	33.465656	38.3717454	36.20749
ENSMUSG00000055137	7.749441	7.504993	8.424224	7.900373
ENSMUSG00000055148	3.44227	4.03309	4.21807	3.77088
ENSMUSG00000055150	6.4261445	6.11164069	5.172549	7.7100830113042
ENSMUSG00000055170	0.271284	0.254277	0.117672	0
ENSMUSG00000055172	0.581764	0.913233	1.45707	0.886169
ENSMUSG00000055177	0.283825	0.354709	0.61556	0.395056
ENSMUSG00000055184	1.36621	1.2581	1.43474	1.20669
ENSMUSG00000055193	0	0	0	0
ENSMUSG00000055194	0.0570232	0.106897	0.0494688	0.0531633
ENSMUSG00000055197	0.419018	0.0675757	0.363507	0.169173
ENSMUSG00000055198	0.0681591	0.127772	0.147824	0.0635454
ENSMUSG00000055200	2.86786	3.16559	3.72794	3.76266
ENSMUSG00000055202	10.690190287565	9.3785	8.748669	12.287641648
ENSMUSG00000055204	97.11021	89.39871	92.123904	103.12514
ENSMUSG00000055210	0.784418	1.05573	1.07309	0.506299
ENSMUSG00000055214	17.18045	17.254123	14.88938	17.843564
ENSMUSG00000055216	3.18992	3.81179	3.68032	3.62558
ENSMUSG00000055228	0	0.0167216	2.92756	0
ENSMUSG00000055235	0.574275	0.813387	1.2513728	1.058019
ENSMUSG00000055239	56.96539	50.35789	49.81214	55.62909
ENSMUSG00000055240	47.04569	41.132539	35.3825	27.82997
ENSMUSG00000055254	233.448813297	234.296970001372	204.02953	236.59607
ENSMUSG00000055296	20.92103	21.766467	17.953177	21.540517
ENSMUSG00000055298	0	0	0	0
ENSMUSG00000055301	1.152001	0.932981	0.98524	0.16831
ENSMUSG00000055302	521.464	516.588	438.422	497.398
ENSMUSG00000055305	13.12473	8.46319	11.78737	9.44553
ENSMUSG00000055312	0.103244	0	0.2215601	0.0962558
ENSMUSG00000055313	3.964988	3.501096	3.40555900429073	3.6142979387
ENSMUSG00000055319	29.96757	28.60081	27.707036	31.44599
ENSMUSG00000055320	8.40230222043135	7.9038904	8.005381122	10.025425072984
ENSMUSG00000055322	11.557293	14.520488	17.729597	15.361985
ENSMUSG00000055333	0.375312	0.2165544398	3.0392573	0.597242957
ENSMUSG00000055334	15.718	16.5878	16.8174	17.0421
ENSMUSG00000055341	18.1876659	16.959873	16.4533289	17.207702
ENSMUSG00000055357	0	0.0938102	0	0
ENSMUSG00000055360	0	0	0.16904	0.363328
ENSMUSG00000055368	0.108296	0.0683787	0.140549	0.0253798
ENSMUSG00000055371	22.978973	26.25326	27.025192	28.347865
ENSMUSG00000055373	50.84903	46.69442	47.438275	55.033755
ENSMUSG00000055385	4.46241	4.59785	4.31413	5.703304
ENSMUSG00000055401	23.34091	24.052226	20.118535	21.73196
ENSMUSG00000055407	81.16176336	77.7125922	75.1050879	85.01885267
ENSMUSG00000055409	71.4484	69.398512	56.855357	76.834645
ENSMUSG00000055413	3.413076	1.916003	1.4300936	0.712238
ENSMUSG00000055415	2.16347171752	2.140587	2.571714	2.050934
ENSMUSG00000055416	0	0	0	0
ENSMUSG00000055421	179.73576	178.284289	225.75011	201.430931
ENSMUSG00000055430	1420.7745	1364.1281	1045.0689	1392.0077
ENSMUSG00000055435	5.27865	5.13738	7.43871	4.82526
ENSMUSG00000055436	118.06345	128.914383003081	135.598085	155.92374
ENSMUSG00000055447	51.757107	52.4783403635	53.8754572	64.39815
ENSMUSG00000055452	0.000123306	0	0	0
ENSMUSG00000055471	11.46816	11.27416	7.644114	12.367223
ENSMUSG00000055480	13.7508	14.5317800395971	16.52091	15.4497000288684
ENSMUSG00000055485	13.93581	13.9489	10.394523	15.30558
ENSMUSG00000055489	2.587015	3.076464	2.59641	2.86945434484
ENSMUSG00000055491	6.528036	8.840266	10.03379797	12.113363
ENSMUSG00000055493	42.4586	41.969525	37.35396	40.2522
ENSMUSG00000055497	2.08189	3.6094	2.68163	3.00787
ENSMUSG00000055515	0	0	0	0
ENSMUSG00000055523	0.198505	0.12404	0.189428	0.148055
ENSMUSG00000055531	144.59863	137.41663	121.4623	133.05374
ENSMUSG00000055538	37.941	38.2034	44.4091	38.5618
ENSMUSG00000055540	39.69884	40.93932	37.27804	41.67684
ENSMUSG00000055541	10.838683	10.7822203059	11.19325	11.285392
ENSMUSG00000055546	0.07253	0.090644	0.157303	0
ENSMUSG00000055547	1.12795	0.961123	0.93404	0.764797
ENSMUSG00000055553	39.760829	37.79659	39.034776	39.064394
ENSMUSG00000055555	0.792915	1.48641	1.57279	0.52803
ENSMUSG00000055560	3.146636	3.664449	3.262757	4.47871
ENSMUSG00000055561	0	0	0.0139243	0
ENSMUSG00000055567	104.21898	100.8282750355	108.80169	127.01647
ENSMUSG00000055571	0.0926568	0.143445	0.199999	0.043408
ENSMUSG00000055594	0	0	0	0
ENSMUSG00000055602	0.4844341	0.452731	0.618467	0.924208
ENSMUSG00000055609	0	0	0	0.599336
ENSMUSG00000055610	0.17165873	0.27872964	0.33067655	0.22757367
ENSMUSG00000055612	1.799937	2.070526	3.041764	3.177936
ENSMUSG00000055621	0	0	0	0
ENSMUSG00000055629	41.41204	42.89772	37.60509	48.61267
ENSMUSG00000055632	0.93724102742	1.3177262	0.7897465	1.0594108
ENSMUSG00000055633	6.64835	7.07498	5.69983	6.28102
ENSMUSG00000055639	6.875129	6.01345	7.344091	8.859929
ENSMUSG00000055643	0	0	0	0
ENSMUSG00000055652	7.743163	8.17276500265403	7.9111546662	7.05829390147758
ENSMUSG00000055653	22.351369	21.232005	15.507332	21.433468
ENSMUSG00000055660	14.8842	13.30489	14.28845	15.61175
ENSMUSG00000055670	34.52720337	34.015467465	32.7466827435	36.8090451
